angry-pixel-the-betweenlands-mod;499;804242;thebetweenlands;交错次元/黑暗沼泽;The Betweenlands;BL/TBL
forestry;5;708812;Forestry,forestry;林业;Forestry;FR
extrabiomesxl;50;;ExtrabiomesXL,extrabiomesxl;更多生态群系;ExtraBiomesXL;EBXL
;501;610780;;丹药笔记;PillNote;PN
;502;;;TW-信息;TW-Info;TW-Info
custom-stuff-3;503;;CustomStuff3;自定义物品3;Custom Stuff 3;CS3
lockdown;504;;lockdown;地图生成锁定;Lockdown;
avaritia;505;734399;Avaritia,avaritia;无尽贪婪;Avaritia;
minecraft-flight-simulator;506;;mfs;飞行模拟;Minecraft Flight Simulator;MFS
essential-thaumaturgy;507;;essenthaum;源质神秘学;Essential Thaumaturgy;
;508;664279;abyssalcraft;深渊国度;AbyssalCraft;AC
;509;440074;calculator;运算工艺;Calculator;CC
;51;;gregtech;格雷科技4;GregTech 4;GT4
sextiarysector2;510;;SextiarySector;Sextiary Sector 2;;SS2
;511;713261;WarpDrive;曲率驱动;WarpDrive;WD
futurepack;512;1102237;fp.api;飞向未来;Futurepack Mod;FP
;513;;hbm;HBM的核科技;HBM's Nuclear Tech;NTM/HBM
agricraft;514;1315462;AgriCraft,agricraft;农业工艺;AgriCraft;AC
arcane-engineering;515;;arcane_engineering;奥法工程学;Arcane Engineering;
immersive-integration;516;;immersiveintegration;Immersive Integration;;
;517;;ae2stuff;AE2 Stuff;;
;518;;MTRM;可视化合成表编辑器;MineTweaker RecipeMaker;MTRM
;519;;thaumicdyes;神秘染料;Thaumic Dyes;
;520;;gadomancy;魔像秘经;Gadomancy;
inventory-pets;521;437983;inventorypets;背包宠物;Inventory Pets;
levels;522;;levels;装备等级;Levels;
keeping-inventory;523;592605;keepinginventory;Keeping Inventory;;
reliquary-v1-3;525;;xreliquary;圣遗物;Reliquary Reincarnations (Reliquary) / Xeno's Reliquary;
mo-bends;526;729115;mobends;更多弯曲;Mo' Bends;
quark;527;1155355;quark,Quark;夸克;Quark;
blood-magic;528;1425356;bloodmagic,BloodMagic;血魔法2;Blood Magic 2;BM2
;529;1080271;divinerpg;神圣RPG;DivineRPG;DRPG
harvest-festival;530;658968;harvestfestival;丰收物语;Harvest Festival;HF
tough-as-nails;531;849264;toughasnails;意志坚定;Tough As Nails;TAN
non-update;532;;non_update;不再有更新;Non Update;NU
clayium;533;;clayium;粘土工业;Clayium;
better-storage;534;;betterstorage;更好的储存;Better Storage;
davincis-vessels;535;475292;davincisvessels;达芬奇之舟/达芬奇的船;Davincis Vessels;
bspkrscore;536;430478;bspkrsCore;bspkrs核心;bspkrsCore;
techguns;537;;Techguns,techguns_core;科技枪;Techguns;TG
;538;;ironbackpacks;特殊背包;Iron Backpacks;
;539;;openmodularturrets;开放式炮台;OpenModularTurrets;OMT
;540;;technom;量子魔法;Technomancy;
quantumflux;541;668576;quantumflux;量子通量;QuantumFlux;QF
;542;;sniffer;方块探测;Block Sniffer;
dragonapi;543;;;Dragon API;;
electricraft;544;;ElectriCraft;电力工艺;ElectriCraft;EC
;545;459723;candycraftmod;糖果世界;CandyCraft;
;546;694067;ihl;IHL Tools & Machines;;IHL
minefantasy2;547;;minefantasy2;我的幻想2;MineFantasy2;MF2
;548;;;更高的世界;TallWorlds;TW
rails-of-war;549;;;铁路战争;Rails of War;RoW
tale-of-kingdoms;55;;taleofkingdoms;王国;Tale Of Kingdoms;
actually-additions;550;841281;ActuallyAdditions,actuallyadditions;实用拓展;Actually Additions;AA
galaxy-space-addon-for-galacticraft;551;857805;GalaxySpace,galaxyspace;星空;Galaxy Space;GS
;552;720880;latiaocraft;辣条工艺;Latiao Craft;LTC
;553;;TofuFactory;豆腐工厂重置版;Tofu Factory Reloaded;TFR
;554;;;陨石工艺;MeteorCraft;
iguanas-tinker-tweaks;555;425981;IguanaTweaksTConstruct;匠魂增强;Iguanas Tinker Tweaks;
;556;;;箭矢视角;Arrow Cam Mod;ACM
tea-the-story;557;562372;teastory;茶风·纪事;Tea the Story;TS
techreborn;558;777062;techreborn,techreborn_compat;科技复兴;Tech Reborn;TR
infusinbrewing;559;;InfusionBrewing;注魔酿造;Infusion Brewing;IB
;56;;;守护精灵;familiars;
jurassicraft;560;831791;jurassicraft;侏罗纪时代;JurassiCraft;JC
;561;;eternalsingularity;永恒奇点;Eternal Singularity;ES
codechicken-lib-1-8;562;;codechickenlib,ccl-entityhook,CodeChickenLib;CodeChicken Lib;;CCL
codechickencore;563;;CodeChickenCore;鸡块核心;CodeChickenCore;CCC
;564;;;自动化魔法2;Automagy 2;
aobd-singularities;565;;aobdsingularities;AOBD Singularities;;
;566;;universalsingularities;通用奇点;Universal Singularities;US
;567;;academy-monster;超能力怪物;Academy Monster;AM
sonar-core;568;;sonarcore;声呐核心;Sonar Core;
armorstatushud-updated;569;138426;armorstatushud;耐久信息显示;ArmorStatusHUD;
;570;;wanionlib;Wanion Lib;;
;571;;llibrary;LLibrary;;
;575;;gtextras;GTExtras;;
;58;;;正版皮肤显示修正;AntiSteve;
environmental-tech;583;644622;environmentaltech;环境科技;Environmental Tech;ET
;585;710008;MagicCookie;魔法饼干;Magic Cookies;
thaumic-potatoes;586;;shibeid;神秘土豆;Thaumic Potatoes;
torcherino;587;788894;Torcherino,torcherino;加速火把;Torcherino;
craftable-nether-star;588;;craftnstar;Craftable Nether Star +;;
;589;387183;veinminer,VeinMinerModSupport;连锁采矿/矿脉矿工;Vein Miner;
tfcraft;59;887732;terrafirmacraft;群峦传说;TerraFirmaCraft;TFC
;590;;iridiummod;铱矿Mod;Iridium Mod;
;591;;aobd;Another One Bites the Dust;;AOBD
;592;;MCEF;Minecraft Chromium嵌入式框架;Minecraft Chromium Embedded Framework;MCEF
mine-mine-no-mi;593;;mineminenomi;恶魔果实;Mine Mine no Mi;
advanced-rocketry;594;671760;advancedRocketry,advancedrocketrycore,advancedrocketry,AdvancedRocketryCore;高级火箭;Advanced Rocketry;AR
;595;1423958;mw;维克的现代战争;Vic's Modern Warfare Mod;VMW
chance-cubes;596;;chancecubes;机会方块;Chance Cubes;
gun-customization;597;;;Gun Customization;;
endercore;598;;endercore;末影核心;EnderCore;
brandons-core;599;;brandonscore;Brandon's Core;;
railcraft;6;603270;Railcraft,railcraft;铁路;Railcraft;RC
;60;;;灵魂碎片;Soul Shards;SS
cofh-core;600;;CoFHCore,cofh_core,cofhcore;CoFH核心;CoFH Core;
;601;63123;;状态信息显示;StatusEffectHUD;
lambdalib;602;;LambdaLib,LambdaLib|Core,lambdalib2;LambdaLib;;
;603;623471;Redstonic,redstonic;红石电子;Redstonic;
;604;;libVulpes,libvulpes;Libvulpes;;
;605;617588;yegamolchattels;伊加墨的财产;Ye Gamol Chattels;YGC
ivtoolkit;606;;ivtoolkit;IvToolkit;;
wolf-armor-and-storage;607;672655;wolfarmor;狼铠;Wolf Armor and Storage;
better-records;608;;betterrecords;更好的播放器;Better Records;
worldedit;609;1100779;worldedit;创世神;WorldEdit;WE
;610;;;LiteLoader;;
;611;;;单机创世神;WorldEdit Wrapper;
worldeditcui;612;1013295;worldeditcui;WorldEditCUI;;
ztones;613;;Ztones;Ztones;;
;614;;ppapmod;笔菠萝苹果笔;Pen Pineapple Apple Pen Mod;PPAP
dummycore;615;;DummyCore,fc-dummy;DummyCore;;
extra-utilities;616;868981;extrautils2;更多实用设备2;Extra Utilities 2;ExU2
;617;;OpenMods,OpenModsCore,openmodscore,openmods;开放式模组库;OpenModsLib;OML
embers;618;;embers;余烬;Embers;
neat;619;938958;neat;极简血量显示;Neat;
binnies-mods;62;;ExtraBees,extrabees;更多蜜蜂;Extra Bees;EB
mob-properties;620;;MobProperties,mob_properties;怪物属性;Mob Properties;MP
ganys-surface;621;450171;;Gany的世界;Gany's Surface;
;622;244871;;遗忘的火光;Amnesia Lights;AL
ezstorage;623;;ezstorage;EZ存储;EZStorage;EZ
;624;;ichunutil;iChunUtil;;
intangible;625;;intangible;Intangible;;
;626;522654;;灵魂森林;Soul Forest;
forge-multipart-cbe;627;;ForgeMultipart,forgemultipartcbe,microblockcbe,minecraftmultipartcbe;CB Multipart/Forge Multipart CBE/ForgeMultipart;;
enchiridion;629;;Enchiridion,Enchiridion2;Enchiridion;;
portal-gun;63;777495;PortalGun,portalgun;传送枪;Portal Gun;
stimmedcow-nomorerecipeconflict;630;705241;recipehandler;合成冲突消除;NoMoreRecipeConflict;
;631;727609;tinker_io;工匠接口;Tinker I/O;
woot;632;;woot,Woot;生物工厂;Woot;
;633;578416;;滑稽纪元;Huaji Age;
thermal-expansion;634;805200;thermalexpansion;热力膨胀5;Thermal Expansion 5;TE5
realistic-terrain-generation;635;681294;RTG,rtg;真实地形生成;Realistic Terrain Generation;RTG
;636;519229;mobrebirth;怪物重生;Mob Rebirth;
diseasecraft;637;406682;DiseaseCraft;疾病;Disease Craft;
zombie-infection;638;410512;ZombieInfection;僵尸感染;Zombie Infection;ZI
astral-sorcery;639;;astralsorcery;星辉魔法;Astral Sorcery;AS
simpleores;64;;simpleores;简单矿石;SimpleOres;
neotech;640;;neotech;全新科技;NeoTech;NT
apocalypse-mod;641;433738;Apocalypse;启示录;Apocalypse;
;642;;bookshelfapi,bookshelf;Bookshelf API Library;;
;643;294922;;以太;The Ether;
movingworld;644;;MovingWorld;MovingWorld;;
botania-garden-of-glass;645;541959;GardenOfGlass,gardenofglass;水晶花园;Garden of Glass;
;646;;Tubestuff;RP增强;Tube Stuff;
tiny-progressions;647;;tp;微型自动化;Tiny Progressions;
thaumic-additions;648;;thaumadditions;神秘领域;Thaumic Additions: Reconstructed;
baubles-stuff;649;620576;baublesstuff;更多首饰;Baubles Stuff;BS
;650;690813;benway_knowledge;神秘奥义;Thaumaturgical Knowledge;TK
advanced-thaumaturgy-2;651;;AdvancedThaumaturgy;高等神秘学;Advanced Thaumaturgy 2;AT2
INpureCore;652;;inpure|core;INpureCore;;
atomicstrykers-battle-towers;653;142832;battletowers;战斗高塔;AtomicStryker's Battle Towers;
reborncore;654;;reborncore,reborncore-mcmultipart;重生核心;Reborn Core;
;655;728591;stevescarts;史蒂夫矿车：重生;Steve's Carts Reborn;SCR
;656;;ForgeRelocation;简单分类;Refined Relocation;
gilded-games-util;657;;gilded-games-util;Gilded Games Util;;GGU
dangerrpg;658;;dangerrpg;危险RPG;Danger RPG;
malisisdoors;659;;malisisdoors;更多门;MalisisDoors;MD
easycrafting;66;;;轻松合成;Easy Crafting;
;660;;;YMC科技公司的录像室;[YMC.Inc]Video Studio Room;YMC-VSR
;661;500121;jaffa;更多有趣的食物;Just Another Fun Food Addon;JAFFA
thermal-smeltery;662;;ThermalSmeltery,thermalsmeltery;热力冶炼厂;Thermal Smeltery;
;663;439135;torchLevers;火把拉杆;Torch Levers;
malisiscore;664;;malisiscore;MalisisCore;;
valkyrielib;665;;valkyrielib,universalmodifiers,valkyrie;ValkyrieLib;;
waila-harvestability;666;608318;WailaHarvestability,wailaharvestability;Waila Harvestability;;
;667;;examplemod;混合魔法;Mixed Magic;
hwyla;668;;waila;Here's What You're Looking At;;Hwyla
crafttweaker;669;769481;crafttweaker,ctgui,crafttweakerjei;CraftTweaker;;CrT
thermal-expansion;67;;ThermalExpansion;热力膨胀3;Thermal Expansion 3;TE3
;670;;plustic;匠魂扩充;PlusTiC;
real-time-chat-translation-mod;671;;translationmod;实时聊天翻译;Real Time Chat Translation Mod;RTCT
;672;230546;customsteve;自定义史蒂夫;CustomSteve;CS
practical-logistics-2;673;;practicallogistics2;实用物流监控2;Practical Logistics 2;PL2
;674;;;高级能源;EnergyAdditions;
advanced-generators;675;;advgenerators;高级发电机;Advanced Generators;ADVG
bdlib;676;;bdlib;BDLib;;
;677;350131;FLabsBF;更好的熔炉;Better furnace;
;678;;pressure;压力管道;Pressure Pipes;PP
onlinepictureframe;679;;opframe;在线相框显示;OnlinePictureFrame;
;68;;;费如罗的枪械;Ferullo's Guns;
super-circuit-maker;680;;rscircuits,supercircuitmaker;超级电路;Super Circuit Maker;SCM
;681;;switchbow;Switch-Bow;;
minecolonies;682;1169256;minecolonies;模拟殖民地;Minecolonies;
tinkers-construct;683;661201;TConstruct,tconstruct;匠魂2;Tinkers' Construct 2;TiC2
mcjtylib;684;;mcjtylib_ng,mcjtylib;McJtyLib;;
mcmultipart;685;;mcmultipart;MCMultiPart;;MCMP
aroma1997s-dimensional-world;686;;aroma1997sdimension,Aroma1997sDimension;Aroma1997的维度世界;Aroma1997's Dimensional World;
project-73926;687;;;超级合成框架;Super Crafting Frame;SCF
;688;805606;akashictome,AkashicTome;阿卡什宝典;Akashic Tome;
;689;;morphtool,Morphtool;变形工具;Morph-o-Tool;
;69;;compactkineticgenerators;压缩风电阵列;Compact Windmills;
decocraft;690;;props;装饰工艺;Decocraft;
refined-storage;691;612538;refinedstorage,refinedreborn;精致存储;Refined Storage;RS
deep-resonance;692;;deepresonance;深度共振;Deep Resonance;
;693;;GollumCoreLib;Gollum Core Lib;;
;694;;MorePistons;更多活塞;More Pistons;
;695;;itemsaver;物品存储器;ItemSaver;
;696;;;时之沙;Clockwork Phase;
;697;695905;;镐子养成;Growable Pickaxe;GP
autoreglib;698;;autoreglib,AutoRegLib;AutoRegLib;;ARL
roots;699;;crafttweakersync,roots;根源魔法;Roots;
minefactory-reloaded;7;693826;MineFactoryReloaded|CompatVanilla,MineFactoryReloaded|CompatAppliedEnergistics,MineFactoryReloaded|CompatForgeMicroblock,MineFactoryReloaded|CompatThaumcraft,MineFactoryReloaded|CompatThermalExpansion,MineFactoryReloaded|CompatIC2,MineFactoryReloaded|CompatForestry,MineFactoryReloaded|CompatMagicalCrops,MineFactoryReloaded|CompatBuildCraft,MineFactoryReloaded|CompatRailcraft,MineFactoryReloaded,MineFactoryReloaded|CompatAtum,MineFactoryReloaded|CompatBackTools,MineFactoryReloaded|CompatChococraft,MineFactoryReloaded|CompatExtraBiomes,MineFactoryReloaded|CompatForestryPre,MineFactoryReloaded|CompatMystcraft,MineFactoryReloaded|CompatPams,MineFactoryReloaded|CompatRP2,MineFactoryReloaded|CompatSufficientBiomes,minefactoryreloaded;我的工厂重置版;MineFactory Reloaded;MFR
;70;90898;manasys;元素魔法;Manasys;
guide-api;700;;guideapi;指南;Guide-Api;
fraghappy-reborn;701;;fraghappy;FragHappy Reborn;;
genetics-reborn;702;;geneticsreborn;基因重生;Genetics Reborn;
router-reborn;704;;routerreborn;路由重生;Router Reborn;
;705;614246;neieasysearch;NEI中文快捷搜索;NEI Easy Search;
;706;;coroutil,CoroAI,CoroPets;CoroUtil;;
;707;;vanillamagic2;原生魔法;Vanilla Magic;
;708;;;御灵;Taoism;
;709;;;源质魔法4非官方版;EssentialCraft 4 Unofficial;
;71;473694;ComputerCraft;电脑;Computer Craft;CC
celestial-craft;710;;celestialcraft;天体;Celestial Craft;
;711;;;失落神秘;Pengu's Lost Thaumaturgy;
compact-machines;712;;compactmachines3,cm2,compactmachines;更多空间/压缩空间;Compact Machines;CM
;713;466581;uc;实用煤炭;UsefulCoals;UfC
;714;631637;exnihiloomnia;无中生有-世间万物;Ex Nihilo Omnia;
last-sword-you-will-ever-need-mo;715;;theonlychaosmodforyou;最终之剑;The Last Sword You Will Ever Need Mod;
the-last-sword-you-will-ever-need-reboot;716;;tlsywen;最终之剑：重生;The Last Sword You Will Ever Need Reboot;
ftb-library-legacy-forge;718;;ftblib,FTBL,ftbl;FTB Library（旧版）;FTB Library (Forge) (Legacy);FTBL
;719;;;库存扫描;InventoryScan;IS
;72;;SpecialArmor;特殊防具;Special Armor;
;720;;;哥斯拉;Godzilla;
thaumic-potatoes-2;721;;thaumicpotatoes;神秘土豆2;Thaumic Potatoes 2;TP2
extraplanets;722;799074;extraplanets;额外行星;Extra Planets;EP
xtracraft-mod;724;;xtracraftmod;X工艺;XtraCraft Mod;XC
;725;;DefenseTech;防御科技;DefenseTech;DT
formivore-generators-walled-city-great-wall-ca;726;526347;CARuins,GreatWallMod,WalledCityMod;城墙城市生成;Cellular Automata Generator/Great Wall Mod/Walled City Generator;
icbm-classic;727;;icbmclassic;洲际导弹经典版;ICBM - Classic;
;728;;;Voltz Engine;;VE
blocklings;729;831446;blocklings;方块酱;Blocklings;
inventory-tweaks;73;877466;inventorytweaks;R键整理;Inventory Tweaks;
;730;;ThaumicMachina;神秘力学;Thaumic Machina;
;731;;;巫媒;Shamanry;
;732;;ThaumicDarkness;黑暗神秘学;Thaumic Darkness;TD
;733;;;自然魔法;Magia Naturalis;
sbm-wooden-shears;734;;woodenshears;木剪刀;Wooden Shears;
;735;;;神秘史记;Thaumic History;
;736;;;魔法学院;Schools of Magic;
;737;;;天境要素扫描;Aether Aspects;
arcane-arteries;738;;arcanearteries;奥法献祭学;Arcane Arteries;
thaumic-palmistry;739;;thaumicpalmistry;Thaumic Palmistry;;
;74;;;更多弓;More Bows;
one-click-crafting;740;943364;oneclickcrafting;一键合成;One click crafting;OCC
essential-thaumaturgy-unofficial;741;;;源质神秘学（非官方版）;Essential Thaumaturgy Unofficial;
wireless-crafting-terminal;742;;wct,ae2wct;无线合成终端;Wireless Crafting Terminal;WCT
;743;;wailaplugins;Waila插件;Waila Plugins;WP
appleskin;744;1141428;appleskin;苹果皮;AppleSkin;AS
tcbotaniaexoflame;745;;TCBotaniaExoflame;奥术投射;TCBotaniaExoflame;TCBE
;746;;;奥法置换;Thaumic Equivalence;
thaumcraft-research-helper;747;;;神秘研究小助手;Thaumcraft Research Helper;
thaumic-upholstry;748;;;神秘装饰;Thaumic Upholstry;
thaumic-expansion;749;;;神秘膨胀;Thaumic Expansion;
minecraft-minions;75;;minions;召唤奴仆;Minecraft Minions;
nodal-mechanics;750;;NodalMechanics;节点力学;Nodal Mechanics;NM
transmute-liquids-addon-for-thaumcraft-4;751;;;液体嬗变;Transmute Liquids;
thaumores;752;;;奥能矿物;ThaumOres;TO
notenoughthaumcrafttabs;753;;;无限神秘标签页;Not Enough Thaumcraft Tabs;NETCT
natures-compass;754;977694;naturescompass;自然罗盘/生物群系指南针;Nature's Compass;
warp-theory;755;;WarpTheory;神秘扭曲学;Warp Theory;
hammer-lib;756;;hammercore,hammerlib;锤子核心;Hammer Core/Hammer Lib;
;757;;MiningTools;采掘工具;Mining Tools;
;758;;;热力铸造室;Thermal Casting;
;759;;;热力冶炼厂重置版;Thermal Smeltery Redux;
ender-storage;76;870812;enderstorage;末影存储;Ender Storage;
brcore;760;;BRCore;BRCore;;
industrial-expansion-te-addon;761;;industrialexpansion;工业扩充（TE附属）;Industrial Expansion [TE Addon];
;762;545624;gtveinlocator,detravscannermod;格雷科技矿脉定位器;GTVeinLocator;
;763;;gtneioreplugin;格雷矿物NEI插件;GTNEIOrePlugin;GTNOP
spmodapi;764;;spmodapi;SpmodAPI;;
quantum-pack;765;;quantumpack;量子工具包;Quantum Pack;
;766;;NetherOres;下界矿石;NetherOres;
;767;;tesla;特斯拉;TESLA;TESLA
the-elysium;769;;elysium;极乐世界;The Elysium;
;77;521541;DQMV;勇者斗恶龙;Dragon Quest Monster;DQM
yabba;772;;yabba;YABBA;;
useful-nullifiers;773;;usefulnullifiers;实用销毁器;Useful Nullifiers;
xtones;774;;xtones;Xtones;;
;775;;xnet;XNet;;
wireless-crafting-grid;776;;wcg;无线合成网络;Wireless Crafting Grid;WCG
top-addons;778;;topaddons;TOP Addons;;TOPA
;779;;torchmaster;火炬大师;Torchmaster;
;78;;;内置音乐播放器;MCMP-1;
ZeroCore;780;;zerocore;ZeroCore;;
sleeping-bag;781;;SleepingBag;睡袋;Sleeping Bag;
the-one-probe;782;1155343;theoneprobe;检测器;The One Probe;TOP
simply-jetpacks-2;784;;simplyjetpacks;简易喷气背包2;Simply Jetpacks 2;SJ2
;785;;snad;子沙;Snad;
storage-drawers-extras;786;;storagedrawersextra;Storage Drawers Extras;;
;787;;solarflux;日光通量：重制版;Solar Flux Reborn;SFR
simple-void-world;788;1089311;simplevoidworld;简单虚空世界;Simple Void World;SVW
shetiphiancore-fabric;789;;shetiphiancore;ShetiPhianCore;;
;790;;shadowmc;ShadowMC;;
scannable;791;;scannable;扫描器;Scannable;
rebornstorage;792;;rebornstorage;存储重置;Reborn Storage;
quantumstorage;793;;quantumstorage;量子存储;QuantumStorage;
;794;;p455w0rdslib;p455w0rd's Library;;
mtlib;795;;mtlib;MTLib;;
;796;;;光滑的地形/平滑地形;No Cubes Mod;
open-glider;797;;openglider;滑翔翼;Open Glider;
mputils;798;;mputils;MPUtils;;
shadowfacts-forgelin;799;;forgelin;Shadowfacts' Forgelin;;
forge-nbtedit-for-1-7-10;80;800848;NBTEdit,nbtedit;内置NBT编辑器;In-Game NBTEdit;IGN
eleccore;800;;eleccore;ElecCore | Rendering Library;;
;801;;infinitylib;Infinity Lib;;
;802;;darkutils;Dark Utilities;;
flux-networks;803;;fluxnetworks;通量网络;Flux Networks;FN
flat-colored-blocks;804;;flatcoloredblocks;平滑色块;Flat Colored Blocks;FCB
jei-bees;805;;jeibees;JEI Bees;;
chisels-bits-for-fabric;806;;chiselsandbits;雕凿工艺;Chisels & Bits;C&B
architecturecraft;807;;ArchitectureCraft;建筑师工艺;Architecture Craft;
chameleon;808;;chameleon,Chameleon;变色龙;Chameleon;
;809;;MrTJPCoreMod,mrtjpcore;MrTJPCore;;
extra-utilities;81;377817;ExtraUtilities;更多实用设备;Extra Utilities;ExU
cyclops-core;810;;cyclopscore;Cyclops Core;;
netherportalfix;811;1004332;netherportalfix;下界传送门修正;NetherPortalFix;
rftools-dimensions;812;;rftoolsdim;RF工具：维度;RFTools Dimensions;
signals;813;;signals,Signals;信号;Signals;
extreme-reactors;814;841782;bigreactors;极限反应堆;Extreme Reactors;ER
;815;;etlunar;ET：月光发电;Environmental Lunar Tech;
angel-ring-to-bauble;816;;flyringbaublemod;可装备的天使指环;Angel Ring To Bauble;
mob-grinding-utils;817;;mob_grinding_utils;刷怪塔实用设备;Mob Grinding Utils;
rftools-control;818;;rftoolscontrol;RF工具：控制;RFTools Control;
immersive-petroleum;819;;immersivepetroleum;沉浸原油;Immersive Petroleum;
more-shearables;820;;shear;更多的剪刀用途;More Shearables;
gregtech-gt-gtplusplus;821;;miscutils,GT++_Preloader;Gregtech++;;GT++
;822;;GTTweaker;GTTweaker;;
;823;;TGregworks;Tinkers' Gregworks;;
;824;;galacticgreg;GalacticGreg;;
;825;;tectech;TecTech;;
yam-core;826;;YAMCore;YAMCore;;
;828;;;自然灾害;NaturalDisasters;ND
;829;;teletoro;远程传送;TeleToro;
;830;244572;touhou_alice_core,touhou_alice_dolls,touhou_alice_extras;爱丽丝人偶;Alice's Doll;
re-zero-kara-hajimeru-isekai-seikatsu;831;;ReZero;RE:从零开始的异世界;Re: Zero kara hajimeru isekai seikatsu;Re0
minewatch;832;730508;minewatch;Minewatch;;
thaumcraft-inventory-scanning;833;;tcinventoryscan;神秘时代物品栏扫描;Thaumcraft Inventory Scanning;TCIS
cyclic;834;648189;cyclicmagic,cyclic;循环;Cyclic;
redstoneplusplus;836;;redstoneplusplus;红石++;Redstone++;
ctm;837;;ctm;连接纹理;ConnectedTexturesMod;CTM
;838;;simulatednights;夜晚模拟;Simulated Nights;
ftb-utilities;839;;FTBU,ftbutilities,ftbu;FTB 实用工具;FTB Utilities;FTBU
;84;126486;;立体机动装置;Hookshot;
just-enough-characters;840;639271;jecharacters,je_characters;通用拼音搜索;Just Enough Characters;JECh
redstone-flux;842;;redstoneflux;Redstone Flux API;;RFAPI
;843;;cofhworld;CoFH World;;
ancient-warfare-2;844;;AncientWarfareAutomation,AncientWarfare,ancientwarfare,ancientwarfarestructure,ancientwarfarevehicle,ancientwarfarenpc,ancientwarfareautomation;古代战争2;Ancient Warfare2;AW2
integrated-dynamics;845;;integrateddynamics,integrateddynamicscompat;动态联合/集成动力;Integrated Dynamics;ID
common-capabilities;846;;commoncapabilities;Common Capabilities;;
jingames-dragon-block-c;847;715486;jinryuudragonblockc;龙珠C;Dragon Block C;DBC
tan-campfire-spit;848;;tanspit;意志坚定-篝火烤架;TAN Campfire Spit;
super-solar-panels;849;699953;supersolarpanel;超级太阳能发电机;Super Solar Panels;SSP
rotarycraft;85;;RotaryCraft;旋转工艺;RotaryCraft;RoC
ngtlib;850;;ngtlib;NGTLib;;
geomastery;851;;geomastery;征服大地;Geomastery;
afsu-mod;852;;AFSU;AFSU;;
;853;682061;NyankoMod;猫;Nyanko;
;854;;LightningCraft,lightningcraft;雷电工艺;LightningCraft;LC
just-enough-resources-jer;855;;jeresources;Just Enough Resources;;JER
morpheus;856;;Morpheus,morpheus;Morpheus;;
wall-jump;857;;walljump;飞檐走壁;Wall Jump;
;858;359511;CBMReborn;凝结成块;Condensed Block Mod Reborn;
refined-avaritia;859;;refined_avaritia;Refined Avaritia;;
;86;132684;;万用工具;OmniTools;
weather-storms-tornadoes;860;1409472;weather2;局部气候&风暴;Weather, Storms & Tornadoes;
;861;;newthings;New Things;;
;862;;survivalist;生存主义;Survivalist;
mystic-divination;863;;;秘契占星术;Mystic Divination;
;864;;;CoFH Lib;;
tabula-rasa;865;;TabulaRasa;Tabula Rasa;;
;866;;;CoFHTweaks;;
ender-io-zoo;867;;EnderZoo;末影动物园;Ender IO Zoo/Ender Zoo;
simple-usage-log;868;;simpleusagelog;简易日志;Simple Usage Log;SUL
omnis-core;869;;;Omnis Core;;
applied-energistics-1;87;378640;AppliedEnergistics;应用能源;Applied Energistics;AE
;870;;;自动路径;Auto Paths;
react;871;;react;React;;
;872;;sharedresourcepacks;共享资源包;Shared Resource Packs;SRP
i-know-what-im-doing;873;;ikwid;我知道我在干什么;I Know What I'm Doing;IKWID
;874;;leatherworks;皮革加工厂;Leather Works;
;875;618353;cyberware;机械改造;Cyberware;
thermal-cultivation;876;;thermalcultivation,thermal_cultivation;热力农业;Thermal Cultivation;
;877;831822;betterbuilderswands;更好的建筑之杖;Better Builder's Wands;
;878;;jaopca;Just A Ore Processing Compatibility Attempt;;JAOPCA
chickens;879;570570;chickens;更多鸡;Chickens;
;88;;;奥法卷轴;Arcane Scroll;
;880;304696;;悲惨世界2;TragicMC2;TMC2
mobdrip;881;;mobdrip;MobDrip;;
;882;697804;custommc;自定义MC;CustomMc;
customskinloader;883;269807;customskinloader;万用皮肤补丁;CustomSkinLoader;CSL
;884;562144;saltmod;盐;SaltyMod;
immersive-tech;885;724918;immersivetech;沉浸科技;Immersive Technology;
;886;526067;DQMIIINext;勇者斗恶龙R;Dragon Quest Respect;DQR
funky-locomotion;887;;funkylocomotion;Funky Locomotion;;FL
;888;;compatlayer;版本兼容;CompatLayer;
;889;;wopper;木制漏斗;Wopper;
;89;;HarkenScythe_Core;死神之镰;Harken Scythes;
;890;;;食用强化;GorgeCore;
chineseworkshop;891;639428;chineseworkshop;中式工坊;Chinese Workshop;CW
;892;;modularrouters;模块化路由器;Modular Routers;
darkcore;893;;darkcore;暗黑核心;Darkcore;
;894;;;时间和空间的相对维度;TARDIS MOD;
;895;362797;ProjectBlue;蓝石计划;Project Blue;
;896;;herowatch;守望先锋;HeroWatch;
another-one-bites-the-dust-berry-bushes;897;;aobdbb;AOBD Berry Bushes;Another One Bites the Dust: Berry Bushes;AOBDBB
gokistats;898;805910;gokistats,gokiStats;天赋技能树;GokiStats;
;899;691969;scraft;SC科学创造;Scientific Craft;SC
;9;;mod_EE;等价交换2;Equivalent Exchange 2;EE2
;90;;;盾与巨剑;Asgard Shield;
tropicraft;900;;tropicraft;热带世界;Tropicraft;
;901;709216;DanmakuCraft;弹幕工艺;DanmakuCraft;
;902;;exastrisrebirth;星辉生万物·重制;Ex Astris Rebirth;
;903;;sumsang;亖圼;Sumsang;
moblocks;904;;;Mo' Blocks;;
;905;;;蠕动意面;CreepyPasta;
grue;906;;grue;Grue;;
